Drill_Num,Lithology,Deep_begin,Deep_end,Sample_Num,Lab_Num,Org_Moist%,Dry_Ash%,Org_Ash%,Dry_Vol%,Org_Vol%,Dry_Sulp%,Org_Sulp%,Dry_Hydro%,Org_Hydro%,Dry_GCV,Org_GCV,Dry_OVC,Org_OVC,Density
T-01,LG,16,16.2,4817,L22-2161,16.5833333333333,55.7421492212122,46.4982428086945,26.5312151301533,22.1314552877362,3.50416295297497,2.92305592993995,2.49921297860923,2.08476015965653,2755.23458531134,2298.32484991387,2632.27330676376,2104.54631672544,
T-01,ZC,25.4,25.5,4818,L22-2170,18.4083333333334,77.9478136598375,63.598920295289,15.1653690734901,12.3736773832118,1.07027615066984,0.873256149267364,1.19031833394779,0.9712005673069,1096.12868365239,894.349661803379,1037.56502162216,745.320760558546,1.5
T-01,XC,25.8,26,4819,L22-2209,21.4527777777778,38.1115301393099,29.9355482708129,42.6861842155392,33.5288119739667,3.53403841521958,2.77588900742122,3.4503974414207,2.71019134586258,3222.51743193272,2531.19792841004,3052.75787781482,2279.86623641582,
T-02,LG,7,7.3,4923,L22-2175,29.4666666666667,53.8844387744382,38.0064908155704,37.9382937296801,26.7591431773343,7.76163871615753,5.47454250779644,3.38081532147656,2.38460174008147,2952.17618334024,2082.26826798265,2785.84006952359,1802.87919570397,
T-02,LG,7.75,7.85,4924,L22-2157,27.95,48.1741582165444,34.7094809950202,29.834298866858,21.4956123335712,3.85927858752076,2.78061022230871,2.78520733826918,2.00674188722294,3146.74823386865,2267.23210250236,3009.7160328258,2014.77540165099,
T-02,LG,9.75,10,4925,L22-2177,24.4888888888889,61.6526834275038,46.554626285924,29.5629892383025,22.3233416515004,7.11500323798921,5.37261800059719,2.66715238914695,2.01399640407141,2447.2898442463,1847.97575349976,2316.06594670027,1614.19824153056,
T-02,LG,17.5,18.1,4926,L22-2140,27.9888888888889,36.3699521226159,26.1904066340749,35.3569098413591,25.4609036313165,6.16630979442577,4.44042819751927,3.5680596985187,2.56939943401108,4207.35352106477,3029.7620188912,4031.80498389765,2749.40867784897,1.4898
T-02,LG,23.5,24,4927,L22-2141,27.3305555555556,44.6922788805947,32.4776307720899,30.4729269539504,22.1445067233971,5.06591661482519,3.68137346001227,3.01688861921214,2.19235619908913,3561.05304164989,2587.79746173897,3412.62212158465,2329.61548118823,1.2968
T-02,CS,24,24.2,4928,L22-2179,15.8444444444445,88.316118311878,74.3229200104626,9.70639125836504,8.16846748787298,2.20587167934594,1.85636356659624,0.713256686441848,0.600245127012284,530.961559515724,446.833650196899,495.869330542785,330.15714550345,
T-02,LG,24.2,24.7,4929,L22-2186,26.4416666666667,31.5967983051649,23.2420782199742,40.2630425191621,29.616823026387,7.21707497803975,5.30876006926307,3.986481963836,2.9323896912317,4512.82708975315,3319.56039343759,4316.69217713242,3029.85765396233,1.65
T-02,LG,25.3,25.5,4930,L22-2212,19.4555555555555,56.7857135148635,45.7377374743606,26.71340457151,21.5161633043195,4.01570605685872,3.23442813401876,2.46021125630988,1.98156348855448,2637.26415940803,2124.16976572765,2516.22176559759,1919.67128653521,1.6991
T-03,ZC,10.3,10.4,4931,L22-2173,27.4361111111111,58.4505357110053,42.4139817882942,28.2083510242956,20.4690764946576,4.86049852547646,3.52696674947282,2.21563686536772,1.60775227316669,2063.06693461323,1497.04159813615,1954.05760083714,1267.04157518524,
T-03,LG,13.45,13.85,4932,L22-2195,30.3166666666666,43.7154817797242,30.4624048868378,34.9240172638268,24.3362193633433,9.36105410420213,6.52309453494486,3.25403334320442,2.26751890132295,3493.60747633169,2434.46214309046,3333.50903584603,2156.15854647871,
T-03,ZC,19.9,20,4933,L22-2153,23.4388888888889,53.569941817659,41.0137426771755,27.3847826269162,20.9660938545296,6.47612234450933,4.95819122387128,2.57691182536668,1.97291232585435,2870.83170437431,2197.94065099902,2744.04764256626,1971.95947567809,
T-03,LG,20.5,21.1,4934,L22-2155,29.7416666666666,23.5142962597368,16.5207526471534,41.2339119864192,28.9702593297917,9.15717739753606,6.43368021988555,4.23152419658459,2.97299837511706,5102.60662534307,3585.00637152229,4894.41563487111,3275.15568479986,1.5308
T-03,CS,21.1,21.2,4935,L22-2159,18.7027777777778,53.8114518691563,43.7472156070721,38.2071569694677,31.0613573062614,0,0,1.9811702387381,1.61063637158744,901.886263906484,733.208480159752,804.41268816057,551.099892899872,1.87
T-03,LG,21.2,21.3,4936,L22-2154,32.3722222222222,14.1729126190538,9.58482585065232,42.6031737368385,28.8115796610297,6.83903587868514,4.62508798617968,4.51202471087795,3.05138204475096,5755.2807230462,3892.16845786897,5533.28910727101,3563.993239045,
T-03,LG,27.95,28.15,4726,L22-2184,31.4861111111111,27.0084092261855,18.5045114878851,43.8617006645797,30.0513568581072,7.85359762966681,5.38080515377033,4.48245852150522,3.07110665091462,5055.42645144242,3463.66926180076,4834.88949218436,3139.39720346465,
T-03,CS,28.15,28.45,4727,L22-2151,18.85,79.4118689626292,64.4427316631736,14.7725775757881,11.9879467027521,3.20976888759964,2.60472745228711,1.06649188754528,0.865458166742992,896.28470402676,727.335037317716,843.813303159532,581.07949551396,
